,crash_id,year,police_district,crash_date,day_name,primary_street,age,victim_gender,collision_type,hit_and_run,primary_vehicle,secondary_vehicle,arrest_made,investigation_status,time,latitude,longitude,age_group
634,48546,2024,22,2024-01-03,Wednesday,2300 Greenland Dr.,23.0,M,Unit #1 was southbound on the 2300 block of Greenland Dr when it struck Unit #2 who jumped in front of Unit #1. PFD Medic 15 transported Unit #2 to Temple University Hospital where he was pronounced dead at 21:02 hrs.,0.0,Auto,Pedestrian,No,Active investigation,20:31:00,39.99197676589094,-75.18691153473763,19-25
635,48547,2024,39,2024-01-07,Sunday,3200 Sugdens Row,65.0,M,"Unit #1 struck Unit #2, who was on the train tracks for no known reason. Unit #2 was pronounced dead on scene by PFD Medic 16 at 07:15 hrs.",0.0,Train,Pedestrian,No,The deceased was the cause of the crash.,06:31:00,40.00633517214024,-75.18641216827088,56-65
636,48548,2024,15,2024-01-11,Thursday,4600 Aramingo Ave.,25.0,M,Unit #1 was northbound on the 4600 block of Aramingo Ave at a high rate of speed when it struck an abutment of the southbound on ramp to I-95. Unit #1 overturned as a result. PFD Medic 2 pronounced the operator dead on scene at 18:45 hrs.,0.0,Auto,Fixed object,No,The deceased was the cause of the crash.,18:45:00,40.004163317846846,-75.07748552296049,19-25
637,48549,2024,22,2024-01-13,Saturday,Broad St.,55.0,M,"Unit #1 was northbound on Broad St. when it struck Unit #2, who was crossing Broad at Poplar westbound in the crosswalk against a red traffic signal. Unit #1 fled the scene north on Broad. Unit #2 was pronounced dead on scene by PFD Medic 50 at 06:05 hrs.",1.0,Auto,Pedestrian,No,Active investigation,06:02:00,39.97021118008009,-75.15970506144527,46-55
638,48550,2024,24,2024-01-20,Saturday,Allegheny Ave.,23.0,M,"Unit #1 was eastbound on Allegheny Ave. when it disregarded a red traffic signal at Frankford Ave. striking Unit #2 (SEPTA bus), who was northbound on Frankford Ave. crossing Alleghney Ave. The operator of Unit #1 was pronounced dead at the scene by PFD Medic 58 at 01:17hrs",0.0,Auto,Auto,No,The deceased was the cause of the crash.,01:07:00,39.99296607556615,-75.1102617558728,19-25
639,48551,2024,35,2024-01-20,Saturday,6101 N. 10th St.,52.0,M,Unit #2 laid down in the northbound lane of the 6100 block of 10th St. Units #1 & 3 were making a right turn from westbound Spencer St. to northbound 10th St. when they ran over Unit #2. Units #1 & 3 fled the scene north on 10th St. Unit #2 was pronounced dead on scene by PFD Medic 39B at 20:58 hrs.,1.0,Auto,Pedestrian,No,Active investigation,20:52:00,40.04512980241036,-75.13601536943735,46-55
640,48552,2024,2,2024-01-28,Sunday,6700 Oxford Ave.,57.0,M,Unit #1 was traveling north on Oxford Ave. when Pedestrian attempted to cross Oxford Ave. westbound at the intersection. Unit #1 struck Unit #2 and failed to stop. PFD Medic 48 transported Unit #2 to Jefferson-Torresdale Hospital where he was pronounced dead on 1/29/2024 at 08:31 hrs.,1.0,Auto,Pedestrian,No,Active investigation,21:43:00,40.05087203394219,-75.0860133357438,56-65
641,48553,2024,25,2024-01-29,Monday,Wyoming Ave.,57.0,F,"Unit #1 was northbound on 5th St. turning to eastbound Wyoming Ave. when it struck Unit #2, who was crossing Wyoming Ave. southbound in the east crosswalk. Both Units had a green traffic signal. PFD Medic 39B transported Unit #2 to AEMC where she was pronounced dead at 20:52 hrs.",0.0,Auto,Pedestrian,No,Active investigation,20:19:00,40.02226589725751,-75.13203562229526,56-65
642,48554,2024,18,2024-01-24,Wednesday,5909 Baltimore Ave.,53.0,F,"Unit #1 was eastbound on the 5900 block of Baltimore Ave. when it struck Unit #2, legally parked unattended on the bock. The operator of Unit #1 fled the scene on foot. The passenger of Unit #1 was pronounced dead on 2/5/2024 by Dr. Herd at Penn Presbyterian Medical Center.",1.0,Auto,Auto,No,Active investigation,12:30:00,39.96121630209081,-75.23485880921844,46-55
643,48556,2024,14,2024-02-27,Tuesday,7900 Ogontz Avenue,47.0,M,Unit #1 travelling northbound on Ogontz Avenue crossing 79th Street with a green signal. Unit #2 (pedestrian) was crossing Ogontz Avenue about 50' north of the crosswalk against a red signal when he was struck by Unit #1. Driver of Unit #1 pulled over briefly and then fled the scene. The pedestrian was pronounced dead at the scene by responding Fire Department personnel.,1.0,Auto,Pedestrian,Yes,"Charges: Accidents Involving Death, Homicide by Vehicle, Involuntary Manslaughter, REAP & Tampering with Evidence",23:10:00,40.0727458725647,-75.15837218344885,46-55
644,48557,2024,3,2024-03-01,Friday,22 Pattison Ave,18.0,M,Unit #1 was westbound on the Unit block of Pattison Ave. at a high rate of speed when the operator lost control mounting the north curb striking a tree. The rear passenger was ejected and pronounced dead on scene by PFD Medic 43. Other two occupants are in stable condition at Jefferson Hospital.,0.0,Auto,Fixed Object,No,Active Investigation,02:45:00,39.90261037766939,-75.15222265979916,0-18
645,48558,2024,6,2024-03-03,Sunday,Juniper St.,64.0,M,"Unit #1 was southbound on Juniper making a left turn to eastbound Locust when it struck Unit #2, who was walking north on Juniper crossing Locust from the southeast corner to the northeast corner. Unit #1 fled the scene. Unit #2 was transported to Jefferson Hospital where he was pronounced dead at 16:52 hrs.",1.0,Auto,Pedestrian,Yes,"Charges: Accidents Involving Death, Homicide by Vehicle, Involuntary Manslaughter, REAP, Simple Assault & Reckless Driving",15:53:00,39.94807420698806,-75.16338504151771,56-65
646,48559,2024,8,2024-03-06,Wednesday,9213 Frankford Ave.,63.0,M,"Unit #1 was northbound on Frankford Ave. passing a double parked vehicle when it struck Unit #2, who entered the road mid-block in front of the double parked vehicle.  At the time of the accident it was dark and raining. Unit #1 remained on location and cooperated with police. Medic 49 transported Unit #2 to Jefferson-Torresdale Hospital where he was pronounced dead on 3/7/2024 at 02:47 hrs. ",0.0,Others,Pedestrian,No,Active investigation,19:08:00,40.05515009764696,-75.00416652646575,56-65
647,48560,2024,39,2024-01-10,Wednesday,Broad St.,65.0,M,"Unit #2 was southbound on Broad crossing Westmoreland in the west crosswalk when struck by Unit #1, who was northbound on Broad turning left to westbound Westmoreland. Unit #2 had a red traffic signal. Unit #1 had a green left turn arrow. Unit #2 was transported to Temple Hospital by Unit #1. Unit #2 was treated and released. Unit #2 was found unresponsive in his home in Levittown, PA and transported to a local hospital where he was pronounc",1.0,Auto,Pedestrian,No,Active investigation,06:39:00,40.0031909126768,-75.15255251845088,56-65
648,48561,2024,24,2024-03-03,Sunday,Richmond St.,34.0,M,Unit #2 was northbound on Richmond St. when he entered the left turn only lane at Somerset St. and was contacted by Unit #1. Unit #1 was northbound in the center median passing northbound traffic when the center median became the left turn only lane and Unit #1 made contact with Unit #2. PFD Medics transported the operator and passenger of Unit #1 to Temple University Hospital. The operator of Unit #1 was pronounced dead on 3/4/2024 at 01:00,0.0,Motorcycle,Auto,No,Active investigation,18:02:00,39.9778723463002,-75.11058777180459,26-35
649,48562,2024,25,2024-03-23,Saturday,St. Christopher Dr.,43.0,M,Unit #1 was traveling east on Erie Ave. at a high rate of speed during a heavy rain storm when the operator lost control striking a traffic light pole on the southeast corner of Erie Ave. and St. Christopher Dr. PFD Medic 39 transported the operator to Temple University Hospital where  he was pronounced dead at 06:26 hrs. by Dr. Bower.,0.0,Auto,Fixed Object,No,The deceased was the cause of the crash.,05:40:00,40.00745324790785,-75.12518161226299,36-45
650,48563,2024,2,2024-03-25,Monday,7510 E. Roosevelt Blvd.,75.0,M,Unit #1 was traveling south on the 7500 block of Roosevelt Blvd. in the inner drive when the operator lost control mounting the raised grassy center median striking a street light pole and continuing south striking a tree. PFD Medic 22 transported the operator to Thomas Jefferson University Hospital Torresdale campus where he was pronounced dead at 17:13 hrs. by Dr. Okorji.,0.0,Auto,Fixed Object,No,The deceased was the cause of the crash.,16:35:00,40.04917758277593,-75.05200970216744,66-75
651,48564,2024,17,2024-03-28,Thursday,s. 30th St.,64.0,M,"Unit #1 was traveling east on Grays Ferry Ave. in the left lane when it disregarded a red traffic signal at 30th St. striking Unit #2, who was crossing Grays Ferry northbound at 30th St. in the east crosswalk with a green traffic signal. Unit #1 fled the scene. PFD Medic 37 transported Unit #2 to Presbyterian Hospital where he was pronounced dead at 22:12 hrs.",1.0,Auto,Pedestrian,No ,Active investigation,21:52:00,39.93877926122322,-75.19247282454573,56-65
652,48565,2024,26,2024-03-13,Wednesday,Lehigh Ave.,48.0,F,"Unit #1 was traveling east on Lehigh Ave. crossing Frankford Ave. with a yellow traffic signal when it struck the right side of Unit #2, who was westbound on Lehigh Ave. making a left turn to southbound on Frankford Ave. PFD Medic 58 transported the passenger of Unit #1 to Temple Hospital where she was pronounced dead on 3/16/2023 at 19:51 hrs. Neither rider of Unit #1 was wearing a helmet at the time of the crash.",0.0,Motorcycle,Auto,No,Active investigation,19:22:00,39.9877200805637,-75.12358696867675,46-55
653,48566,2024,24,2024-04-01,Monday,2121 Wheatsheaf La.,48.0,M,Unit #1 was traveling west on the train tracks when the operator observed Unit #2 lying on the tracks. The operator of Unit #1 activated the trains horn and attempted to stop the train. Unit #1 made contact with Unit #2. PFD Medic 57 pronounced Unit #2 dead on scene at 06:50 hrs.,0.0,Train,Pedestrian,No,The deceased was the cause of the crash.,06:26:00,40.001016673667806,-75.08940763461531,46-55
654,48567,2024,12,2024-04-08,Monday,2700 Island Ave.,79.0,M,Units #1 and 2 were traveling south on Island Ave. Unit #1 made contact with the rear right side of Unit #2. Unit #1 then continued straight off the road striking a steel trolley signal pole. PFD Medics transported the operator of Unit #1 to Penn Presbyterian Medical Center where he was pronounced dead at 13:37 hrs.,0.0,Auto,Fixed Object,No,The deceased was the cause of the crash.,12:56:00,39.909107221330665,-75.24241285133708,75+
655,48568,2024,35,2024-04-10,Wednesday,5300 Ogontz Ave.,27.0,M,"Unit #1 was traveling north on Ogontz Ave. when it crossed into the southbound lane striking Unit #2, who was southbound on Ogontz Ave. The passenger of Unit #2 was transported to Albert Einstein Medical Center where he was pronounced dead at 20:36 hrs. The operator of Unit #1 fled the scene on foot.",1.0,Auto,Auto,No,Active investigation,20:30:00,40.03523893532247,-75.15045396252765,26-35
656,48569,2024,25,2024-04-21,Sunday,410 W. Roosevelt Blvd.,16.0,M,"Unit #1 was traveling north on Roosevelt Blvd. in the outer drive when the operator lost control mounting the left curb, striking a tree causing the vehicle to roll over. The operator and front passenger were transported to St. Christopher's Hospital for Children. PFD Medic 29 pronounced the rear passenger dead on scene at 12:54 hrs.",0.0,Auto,Fixed Object,No,Active investigation,12:32:00,40.02380809910093,-75.13183413044894,0-18
657,48570,2024,17,2024-03-18,Monday,1420 S. Broad St.,63.0,F,"Unit #1 was traveling south on Broad St. when it drifted to the right striking Units #2 & 3, which were parked. As a result of the impact Unit #1 rolled over. PFD Medic 31 transported the operator of Unit #1 to Thomas Jefferson University Hospital where she was treated and released. On 4/15/2024 she was discovered at her home unresponsive and was pronounced dead by PFD Medic 13 at 17:00 hrs. The M.E. determined that the crash contributed to ",0.0,Auto,Auto,No,The deceased was the cause of the crash.,14:04:00,39.93242436807079,-75.16834924484566,56-65
658,48571,2024,18,2024-04-24,Wednesday,3600 Spruce St.,55.0,M,"Unit #1 was eastbound on Spruce St. in the westbound lane passing traffic stopped at the intersection of Spruce St. & 37th Street Walk for a red traffic signal. Unit #1 disregarded the red traffic signal and reentered the eastbound lane striking Unit #2, who was crossing Spruce St. southbound just east of the crosswalk at Spruce St. & 37th Street Walk. Unit #1 fled the scene east on Spruce St. PFD Medic 34 transported Unit #2 to Penn Presbyt",1.0,Auto,Pedestrian,No,Active investigation,05:33:00,39.95034574798339,-75.19696622444674,46-55
659,48572,2024,24,2024-04-27,Saturday,1901 E. Lehigh Ave.,60.0,M,"Unit #1 was westbound on Lehigh Ave. when it entered the two direction center turn lane to pass traffic stopped on Lehigh Ave. Unit #1 struck Unit #2, who was standing in the two direction center turn lane while crossing Lehigh Ave. midblock. Unit #1 stayed on location and is cooperating with the investigation. PFD Medic 8 transported Unit #2 to Temple University Hospital where he was pronounced dead at 21:23 hrs.",0.0,Others,Pedestrian,No,Active investigation,20:49:00,39.988804584010445,-75.12432479446964,56-65
660,48573,2024,2,2024-05-08,Wednesday,215 Comly St.,2.0,F,"Unit #1 was double parked westbound at 215 W. Comly St. When the operator returned to her vehicle to properly park it, Unit #1 struck Unit #2. The operator of Unit #1 believed that Unit #2 was in the house and did not see Unit #2 run in front of Unit #1. PFD Medic 12 transported Unit #2 to Albert Einstein Medical Center where she was pronounced dead at 18:18 hrs.",0.0,Auto,Pedestrian,No,Active investigation,17:35:00,40.04837639917461,-75.10565299027448,0-18
661,48574,2024,39,2024-05-02,Thursday,2530 W. Sterner St.,36.0,M,"Unit #1 was eastbound on Sterner St. when it struck Unit #2, which was parked at the north curb line. Unit #1 then continued southeast mounting the south sidewalk striking a utility pole. Both the operator and passenger were thrown from Unit #1. PFD Medics transported  both the operator and passenger to Temple University Hospital. The operator was pronounced dead at 18:48 hrs.",0.0,Motorcycle,Fixed Object,No,The deceased was the cause of the crash.,18:19:00,39.99680000983346,-75.17305986855162,36-45
662,48575,2024,35,2024-01-30,Tuesday,6100 Crescentville Rd.,75.0,F,"Unit #1 was traveling south on Crescentville Rd. when it drifted into the northbound lane striking Unit #2, who was traveling north on Crescentville Rd. PFD Medics transported the rear passenger to Albert Einstein Medical Center. From there she was transferred to Elkins Crest Health & Rehabilitation Center, where she was pronounced dead on 5/8/2024 at 11:42 hrs. ",0.0,Auto,Auto,No,Active investigation,14:01:00,40.04287641641584,-75.11374524876986,66-75
663,48576,2024,2,2024-05-11,Saturday,5300 Tabor Rd.,29.0,M,"Unit #2 was eastbound on Adams Ave. crossing Tabor Rd. in the south crosswalk against a red traffic signal. Midway, Unit #2 stopped briefly then turned back westbound when he was struck by Unit #1, which was southbound on Tabor Rd. at a high rate of speed crossing Adams Ave. with a green traffic signal. Unit #1 fled the  scene south on Tabor Rd. PFD Medic 29 transported Unit #2 to Albert Einstein Medical Center where he was pronounced dead o",1.0,Auto,Pedestrian,No,Active investigation,20:43:00,40.03319075169294,-75.10689251003053,26-35
664,48577,2024,39,2024-05-17,Friday,4132 N. Broad St.,32.0,M,"Unit #1 was northbound on Broad St. making a left turn into a gas station when contact was made with Unit #2, who was southbound on Broad St. After contact Unit #2 continued south on the west side walk striking two vehicles parked illegally on the sidewalk. PFD Medic 39 transported Unit #2 to Temple University Hospital where he was pronounced dead at 01:19 hrs.",0.0,Auto,Motorcycle,No,Active investigation ,00:24:00,40.01633586342469,-75.15006233025176,26-35
665,48578,2024,39,2024-02-28,Wednesday,24th St.,69.0,M,"Unit #1 was westbound on Allegheny Ave. when it struck Unit #2, who was in the roadway. Unit #1 fled the scene of the crash. PFD Medic 16 transported Unit #2 to Temple University Hospital in critical condition. He was transferred to Kindred Hospital Long Term Care where he was pronounced dead on 5/17/2024.",1.0,Auto,Pedestrian,No,Active investigation,00:16:00,40.00366978563357,-75.1689454053194,66-75
666,48579,2024,16,2024-05-25,Saturday,3220 Mt. Vernon St.,7.0,M,"Unit #1 was eastbound on Mt. Vernon St. when Unit #2 ran out into the street northbound from between two (2) parked vehicles. Unit #1 attempted to stop, but contacted Unit #2. PFD Medic 34 transported Unit #2 to Children's Hospital of Philadelphia where he was pronounced dead at 21:59 hrs.",0.0,Auto,Pedestrian,No,Active investigation,21:15:00,39.9647491315602,-75.18955049723448,0-18
667,48580,2024,25,2024-05-28,Tuesday,Front St.,55.0,M,"Unit #2 (a stolen auto) was fleeing police northbound on Front St. and disregarded a red traffic light at Hunting Park Ave. when it was struck by Unit #1, who was traveling west on Hunting Park Ave. PFD Medic 39 pronounced Unit #1 dead at the scene at 20:18 hrs.",1.0,Motorcycle,Auto,Yes,"Charges: Murder, Homicide by Vehicle, Accidents Involving Death, Voluntary & Involuntary Manslaughter, Theft, REAP, Resiting Arrest, and related charges.",20:06:00,40.013603925757664,-75.12459655729656,46-55
668,48581,2024,24,2024-05-29,Wednesday,1800 E. Torresdale Ave.,44.0,M,"Unit #2 staggered from the south sidewalk and fell into the eastbound travel lane. Unit #2 managed to get to his knees near the middle of the street and fell back into the east travel lane where he was struck by Unit #1, who was eastbound on Torresdale Ave. Unit #2 fled the scene. PFD Medic 2 transported Unit #2 to Temple University Hospital where he was pronounced dead at 00:24 hrs. on 5/30/2024.",1.0,Auto,Pedestrian,No,Active investigation,23:58:00,40.00587685981126,-75.0962899734237,36-45
669,48582,2024,8,2024-05-31,Friday,8400 State Rd.,16.0,M,"Unit #1 was northbound on State Rd. attempting to turn left to westbound on Ashburner St. when it made contact with Unit #2, who was traveling south on State Rd. at a high rate of speed. After contact Unit #2 struck Unit #3 and came to rest upon impact with a utility pole. Unit #1 fled the scene. The three occupants of Unit #3 and two of the occupants of Unit #2 were transported to Thomas Jefferson University Hospital Torresdale Campus. A pa",1.0,Auto,Auto,No,Active investigation,21:12:00,40.037814838272936,-75.01021316493787,0-18
670,48583,2024,25,2024-05-03,Friday,122 W. Erie Ave.,41.0,M,"Unit #1 was west on Erie Ave. in the 2 direction center turn lane making a left turn through eastbound traffic that was stopped for a red traffic signal light when it contacted Unit #2. Unit #2 was eastbound on Erie Ave. passing eastbound traffic that was stopped for a red traffic signal light on the right shoulder when he was contacted by Unit #1. As a result of the impact, Unit #2 struck a utility pole to the right of the roadway. PFD Medi",0.0,Auto,Motorcycle,No,Active investigation,17:01:00,40.00625743275275,-75.1295653820351,36-45
671,48584,2024,8,2024-05-26,Sunday,Frankford Ave. ,79.0,M,"Unit #1 was southbound on Frankford Ave. when it crossed into the northbound lane, sideswiping Unit #2 who was traveling north on Frankford Ave. Unit #1 continued through the northbound travel lane and came to an uncontrolled rest upon contact with the curb of the southeast corner of Frankford Ave. and Ashburner St. A PFD Medic unit transported the operator of Unit #1 to Thomas Jefferson University Hospital (Torresdale Campus), where he was ",0.0,Auto,Auto,No,The deceased was the cause of the crash.,09:44:00,40.04362998840096,-75.01952594300917,75+
672,48585,2024,26,2024-06-08,Saturday,400 W. Lehigh Ave.,30.0,M,"Unit #2 was westbound in the 2 direction center turn lane on Lehigh turning left to south on Lawrence when it was struck by Unit #1 (Dirt bike), who was eastbound on Lehigh in the right lane. The operator of Unit #1 laid down the dirt bike prior to impact and struck his head on the rear right wheel of Unit #2. Unit #1 was pronounced dead at Temple at 20:54 hrs.",0.0,Motorcycle,Auto,No,Active investigation,20:22:00,39.99188605578861,-75.13901502852909,26-35
673,48586,2023,39,2023-04-30,Sunday,Lehigh Ave.,59.0,M,Unit #2 was found lying in the road way after being struck by an unknown vehicle who fled the scene. PFD Medic 22B transported him to Temple Hospital. He was in stable condition and later transferred to Abington Hospital where he was pronounced dead on 5/25/2024 as a result of complications from injuries sustained in the crash.,1.0,Auto,Pedestrian,No,Active investigation,21:38:00,39.99626727662584,-75.17084712305555,56-65
674,48587,2024,39,2024-06-13,Thursday,Broad St.,35.0,M,"Unit #2 was north on Broad turning left to westbound Westmoreland when it was struck by Unit #1, who was south on Broad. Unit #1 was an ATV and the operator was not wearing a helmet. The operator of Unit #1 was transported to Temple Hospital where he was pronounced dead at  20:55 hrs. Unit #2 remained on scene and is cooperating with the investigation.",0.0,Off-road,Auto,No,Active investigation,20:38:00,40.0031909126768,-75.15255251845088,26-35
675,48588,2024,7,2024-06-17,Monday,1116 Welsh Rd.,59.0,M,"Unit #1 was traveling west on Welsh Rd. at a high rate of speed along a right curve of the road when the operator lost control, drifting to the left mounting the curb, striking a brick and stone structure at the end of a private driveway causing the vehicle to roll several times ejecting the operator. Medics transported him to a hospital where he was pronounced dead at 02:40 hrs.",0.0,Auto,Fixed Object,No,The deceased was the cause of the crash.,00:37:00,40.089530822746845,-75.04612041049838,56-65
676,48589,2024,8,2024-06-18,Tuesday,15000 Roosevelt Blvd.,26.0,F,Unit #1 was traveling south on Roosevelt Blvd. at a high rate of speed when the operator lost control of the vehicle mounting the center median striking a tree. As a result of the impact the operator was ejected from the vehicle. PFD Medic 20 pronounced her dead on scene at 16:20 hrs.,0.0,Auto,Fixed Object,No,The deceased was the cause of the crash.,16:13:00,40.114136121726006,-74.98777899702854,26-35
677,48590,2024,22,2024-06-23,Sunday,Cecil B. Moore Ave.,38.0,M,"Unit #1 (stolen) was west on Cecil B. Moore at a high rate of speed, disregarded a red light striking Unit #2, who was south on 20th. The impact caused Unit #2 to strike Unit #3, who was east on Cecil B. Moore. Unit #1 also struck Unit #4 pushing it into Unit #5, both parked unattended. Occupants of Unit #1 fled on foot. Operator of Unit #2 died on the scene.",1.0,Auto,Auto,No,Active investigation,00:52:00,39.97993407134614,-75.16742177426967,36-45
678,48591,2024,35,2024-06-23,Sunday,600 W. Godfrey Ave.,29.0,M,"Unit #1 was traveling east on Godfrey Ave. at a high rate of speed when for reasons unknown, crossed the westbound lane, mounted the north curb striking a tree. As a result of the impact Unit #1 rolled onto its right side and rotated coming to rest facing west. PFD Medic 28 pronounced the operator dead on scene at 01:05 hrs.",0.0,Auto,Fixed Object,No,The deceased was the cause of the crash.,00:52:00,40.04602778032518,-75.13212366473468,26-35
679,48592,2024,39,2024-06-25,Tuesday,4100 N. Broad St.,48.0,M,Unit #1 was traveling north on Broad St. and crossed into the southbound lane striking Unit #2 head-on. As a result of the impact Unit #1 ignited. Both operators were pronounced dead at the scene by responding PFD Medics.,0.0,Auto,Auto,No,One of the decedents was the cause of the crash.,01:42:00,40.01694207881329,-75.14958877074032,46-55
680,48593,2024,39,2024-06-25,Tuesday,4100 N. Broad St.,46.0,M,Unit #1 was traveling north on Broad St. and crossed into the southbound lane striking Unit #2 head-on. As a result of the impact Unit #1 ignited. Both operators were pronounced dead at the scene by responding PFD Medics.,0.0,Auto,Auto,No,One of the decedents was the cause of the crash.,01:42:00,40.01694207881329,-75.14958877074032,46-55
681,48594,2024,12,2024-02-11,Sunday,2211 S. 58th St.,53.0,F,"Unit #2 was walking north on 58th St. crossing train tracks when struck by Unit #2, a westbound CSX train. Witness stated RR X-ing gates were down, lights flashing and train horn sounding when Unit #2 began to cross the tracks. Medics transported Unit #2 to Presbyterian Hospital where she was pronounced dead on 3/11/2024.",0.0,Train,Pedestrian,No,The deceased was the cause of the crash.,12:03:00,39.93122692085242,-75.22316462604488,46-55
682,48595,2024,3,2024-06-20,Thursday,13th St.,81.0,M,"Unit #2 was crossing 13th St. on South St. in the north crosswalk when he was struck by Unit #1, who was eastbound on South St. turning left to northbound on 13th St. Both Units had a green traffic signal. PDF Medic 27 transported Unit #2 to Jefferson Hospital where he was pronounced dead on 6/21/2024.",0.0,Others,Pedestrian,No,Active investigation,08:05:00,39.94338804711025,-75.16335727950496,75+
683,48596,2024,3,2024-06-25,Tuesday,1000 S. Front St.,68.0,M,"Unit #1 turned left from Washington Ave. to southbound Front St. when it struck Unit #2, who attempted to run across Front St. mid-block eastbound. Medic 27 pronounced Unit #2 dead on scene at 06:12 hrs. Unit #1 remained on scene and cooperated with the police investigation.",0.0,Auto,Pedestrian,No,Active investigation,05:57:00,39.933403637301296,-75.14573333163182,66-75
684,48597,2024,19,2024-06-11,Tuesday,Lansdowne Ave.,70.0,F,Unit #1 was traveling west on Lansdowne Ave. making a left turn to southbound on 63rd St. when it struck Unit #2 in the south crosswalk. Unit #2 was crossing 63rd St. on Lansdowne Ave. in the south crosswalk. PFD Medic 41 transported Unit #2 to Lankenau Medical Center where she was pronounced dead on 6/25/2024 at 14:44 hrs.,0.0,Auto,Pedestrian,No,Active investigation,13:15:00,39.973889790689896,-75.24568575090873,66-75
685,48598,2024,9,2024-06-29,Saturday,700 N. Broad St.,20.0,M,Unit #1 was northbound on Broad St. with a green traffic signal at Fairmount Ave. when Unit #2 attempted to cross Broad St. westbound in the north crosswalk disregarding a red traffic signal at Fairmount Ave. Unit #1 contacted Unit #2. PFD Medic 7 transported Unit #2 to Jefferson Hospital where he was pronounced dead at 19:13 hrs.,0.0,Auto,Pedestrian,No,Active investigation,13:08:00,39.96737724640439,-75.16090937148653,19-25
686,48599,2024,39,2024-06-30,Sunday,Wissahickon Ave.,35.0,M,"Unit #1 was southbound on Wissahickon when it appeared to turn short while turning left to eastbound Clapier striking a traffic signal pole. The operator had to be extricated from the vehicle. PFD Medics transported the operator and passenger to Temple Hospital, where the operator was pronounced dead at 23:45 hrs.",0.0,Auto,Fixed Object,No,The deceased was the cause of the crash.,22:57:00,40.01750307877023,-75.17220877822372,26-35
687,48600,2024,9,2024-06-21,Friday,Vine St.,53.0,M,"Unit #1 was traveling west on Vine St. exiting the Ben Franklin Bridge when it struck Unit #2, a wheelchair bound male who was panhandling in the roadway. Unit #1 fled the scene. Unit #2 was transported to Jefferson Hospital where he was pronounced dead on 7/3/2024.",1.0,Auto,Pedestrian,No,Active investigation,00:10:00,39.9565891709168,-75.1513228353023,46-55
688,48601,2024,15,2024-07-06,Saturday,5800 Frankford Ave.,49.0,F,"Unit #2 (Pedestrian) was aimlessly walking around in the travel lanes of the 5800 block of Frankford Ave. when she was struck by Unit #1, who was traveling south in the southbound travel lanes. As a result of the impact, Unit #2 was thrown into the northbound lanes where she was struck by Unit #3, who was traveling north in the northbound lanes of Frankford Ave. Unit #2 was pronounced dead on scene. Units #1 & 2 remained on scene and are coo",0.0,Auto,Pedestrian,No,Active investigation,01:24:00,40.02773197611079,-75.07073865035716,46-55
689,48709,2025,24,2025-05-18,Sunday,Kensington Ave.,36.0,M,"Unit #1 was traveling north on Kensington Ave. at a high rate of speed and disregarded a steady red traffic signal at M St. striking Unit #2, who was stopped in the intersection preparing to turn left from southbound on M St. to northbound on Kensington Ave. Medic 2 transported the operator of Unit #1 to Temple Hospital where he was pronounced dead.",0.0,Off-road,Auto,No,Active investigation,21:17:00,40.00386352109509,-75.100893773662,36-45
690,48602,2024,12,2024-06-20,Thursday,84th St. ,41.0,M,"Unit #2 was traveling west on Lindbergh Blvd. turning left to southbound 84th St. when it was struck by Unit #1, who was traveling eastbound on Lindbergh Blvd. crossing 84th St. PFD 19 transported the operator of Unit #1 to Presbyterian Hospital where he was pronounced dead on 7/2/2024. Operator of Unit #1 had a suspended PA Class C License and was not wearing a helmet.",0.0,Motorcycle,Auto,No,Active investigation,17:21:00,39.89615968672629,-75.25208044203333,36-45
691,48603,2024,7,2024-07-07,Sunday,Tomlinson Rd.,27.0,M,"Unit #1 was traveling north on Bustleton Ave. at a high rate of speed, disregarded a red traffic signal at Tomlinson Rd. striking Unit #2, who was west on Tomlinson Rd. crossing Bustleton Ave. with a green traffic signal. Both operators were transported to the hospital. The operator of Unit #1 was pronounced dead at 23:07 hrs. The operator of Unit #2 is in critical condition.",0.0,Motorcycle,Auto,No,Active investigation,22:19:00,40.11300719172951,-75.02304456599931,26-35
692,48604,2024,24,2024-07-11,Thursday,K St.,19.0,F,"Unit #1 was traveling east on Hunting Park Ave. crossing K St. when it struck Unit #2, who was southbound on K St. crossing Hunting Park Ave. Unit #2 rotated striking Unit #3 (parked unoccupied). Unit #1 mounted the sidewalk striking a building. Unit #1 had a steady red traffic light and Unit #2's light turned red as it entered the intersection. A passenger in Unit #2 was ejected from the vehicle and tranported to Temple Hospital where she w",0.0,Auto,Auto,No,Active investigation,00:42:00,40.009673497630494,-75.10481525365985,19-25
693,48605,2024,22,2024-07-11,Thursday,Broad St. ,32.0,M,"Unit #1 was traveling south on Broad St. at a high rate of speed when the operator lost control veered into the right parking lane striking the rear of Unit #1, which was legally parked and unoccupied. The operator of Unit #1 was pronounced dead on the scene at 22:50 hrs.",0.0,Motorcycle,Auto,No,Active investigation,22:19:00,39.97321407119316,-75.1590597710398,26-35
694,48606,2024,19,2024-07-05,Friday,63rd St.,28.0,F,"Unit #1 was traveling south on 63rd St. when it struck Unit #2, who was running west on Jefferson crossing 63rd St. while disregarding a red traffic signal. Unit #2 was transported to Jefferson Hospital where she was pronounced dead on 7/11/2024.",0.0,Trolley,Pedestrian,No,Active investigation,11:25:00,39.97830964518173,-75.24609298096544,26-35
